"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-04-18","67","80","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-04-19","65","73","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-04-20","59","74","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-04-21","66","75","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-04-22","62","68","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-04-23","55","61","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-04-24","53","70","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-04-25","62","80","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-04-26","70","77","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-04-27","54","67","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-04-28","53","55","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-04-29","49","57","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-04-30","54","66","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-01","61","74","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-02","60","67","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-03","54","64","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-04","56","63","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-05","54","65","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-06","57","70","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-07","58","73","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-08","58","65","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-09","54","56","48"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-10","56","69","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-11","63","74","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-12","65","79","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-13","65","70","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-14","54","57","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-15","44","50","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-16","48","63","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-17","56","62","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-18","55","60","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-19","55","70","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-20","60","74","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-21","59","58","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-22","55","68","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-23","61","79","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-24","66","80","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-25","71","82","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-26","74","82","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-27","76","87","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-28","78","88","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-29","76","82","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-30","71","83","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-05-31","74","87","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-01","76","88","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-02","76","85","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-03","74","84","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-04","74","80","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-05","71","76","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-06","69","81","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-07","65","72","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-08","59","66","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-09","60","72","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-10","68","81","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-11","78","90","70"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-12","76","80","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-13","64","77","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-14","67","80","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-15","74","87","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-16","72","78","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-17","71","82","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-18","74","86","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-19","75","84","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-20","76","89","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-21","79","85","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-22","71","83","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-23","70","72","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-24","73","84","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-25","75","87","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-26","79","92","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-27","79","89","72"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-28","76","82","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-29","65","74","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-06-30","68","81","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-01","70","81","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-02","65","73","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-03","65","75","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-04","69","76","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-05","74","86","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-06","78","87","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-07","76","86","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-08","76","86","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-09","77","83","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-10","72","84","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-11","74","88","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-12","78","90","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-13","79","88","73"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-14","78","88","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-15","76","85","70"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-16","75","84","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-17","74","86","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-18","79","87","74"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-19","78","87","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-20","74","85","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-21","75","91","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-22","79","88","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-23","80","92","71"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-24","78","91","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-25","80","93","71"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-26","79","89","70"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-27","78","90","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-28","74","76","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-29","72","85","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-30","73","81","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-07-31","72","85","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-01","76","87","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-02","75","88","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-03","77","87","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-04","76","84","71"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-05","77","87","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-06","78","83","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-07","72","85","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-08","74","85","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-09","77","88","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-10","80","87","75"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-11","80","91","73"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-12","80","90","76"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-13","81","90","75"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-14","76","81","70"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-15","73","80","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-16","78","88","71"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-17","73","76","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-18","74","85","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-19","74","85","64"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-20","77","86","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-21","75","77","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-22","68","77","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-23","69","81","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-24","72","85","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-25","78","88","72"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-26","79","87","69"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-27","77","89","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-28","80","89","70"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-29","75","87","66"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-30","74","88","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-08-31","73","85","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-01","70","79","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-02","66","77","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-03","68","79","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-04","68","83","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-05","71","86","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-06","74","88","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-07","78","87","71"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-08","80","88","73"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-09","75","80","71"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-10","78","89","67"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-11","68","75","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-12","66","79","51"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-13","71","83","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-14","68","81","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-15","65","75","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-16","67","82","54"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-17","72","81","65"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-18","72","75","68"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-19","71","83","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-20","71","86","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-21","72","86","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-22","72","87","58"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-23","73","88","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-24","70","75","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-25","62","76","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-26","63","78","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-27","61","72","52"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-28","61","76","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-29","61","67","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-09-30","59","66","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-01","61","71","55"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-02","61","68","56"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-03","59","70","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-04","60","73","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-05","62","71","53"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-06","61","76","49"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-07","62","75","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-08","62","64","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-09","51","61","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-10","50","62","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-11","50","64","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-12","58","74","44"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-13","59","64","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-14","47","61","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-15","53","75","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-16","66","77","59"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-17","68","78","61"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-18","70","79","62"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-19","71","75","63"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-20","67","79","60"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-21","55","60","46"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-22","45","49","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-23","49","64","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-24","55","61","45"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-25","46","55","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-26","40","48","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-27","51","61","44"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-28","46","54","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-29","56","75","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-30","65","71","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-10-31","47","52","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-01","53","77","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-02","68","80","57"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-03","65","68","50"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-04","51","57","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-05","48","62","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-06","52","65","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-07","51","69","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-08","51","66","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-09","51","53","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-10","46","59","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-11","50","58","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-12","39","49","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-13","41","55","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-14","43","58","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-15","45","59","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-16","49","56","39"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-17","44","61","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-18","54","74","40"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-19","51","60","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-20","33","34","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-21","31","36","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-22","31","39","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-23","33","45","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-24","46","51","41"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-25","45","46","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-26","39","45","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-27","40","46","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-28","40","52","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-29","54","64","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-11-30","53","60","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-01","44","48","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-02","38","41","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-03","38","39","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-04","37","42","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-05","41","44","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-06","37","44","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-07","39","43","35"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-08","33","35","24"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-09","25","28","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-10","26","29","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-11","26","35","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-12","38","43","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-13","30","33","26"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-14","26","31","17"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-15","15","19","7"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-16","10","23","5"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-17","31","61","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-18","42","62","22"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-19","23","26","16"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-20","23","36","14"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-21","31","36","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-22","36","41","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-23","34","40","29"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-24","42","49","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-25","36","39","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-26","44","66","34"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-27","51","66","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-28","36","41","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-29","35","39","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-30","30","31","25"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2016-12-31","31","43","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-01","37","44","30"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-02","41","47","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-03","45","49","42"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-04","39","43","22"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-05","21","22","17"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-06","14","17","5"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-07","10","17","5"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-08","11","16","6"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-09","14","28","4"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-10","30","50","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-11","48","58","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-12","59","66","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-13","36","36","28"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-14","30","35","27"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-15","30","34","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-16","30","38","23"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-17","46","62","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-18","45","50","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-19","39","42","31"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-20","41","56","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-21","52","64","38"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-22","54","62","47"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-23","48","50","33"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-24","37","40","36"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-25","42","52","37"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-26","41","51","32"
"USW00094823","PITTSBURGH INTERNATIONAL AIRPORT, PA US","2017-01-27","31","32","28"
